treeid,datetime,F_kN,strap_ht_m,tilt,diam_cm
GP029,2020-07-29T14:45:53Z,41.2,5.8,1.1,41.4
GP029,2020-07-29T14:45:54Z,41.1,5.8,1.1,41.4
GP029,2020-07-29T14:45:55Z,41.35,5.8,1.1,41.4
GP029,2020-07-29T14:45:56Z,41.55,5.8,1.1,41.4
GP029,2020-07-29T14:45:57Z,41.65,5.8,1.2,41.4
GP029,2020-07-29T14:45:58Z,41.75,5.8,1.2,41.4
GP029,2020-07-29T14:45:59Z,42,5.8,1.2,41.4
GP029,2020-07-29T14:46:00Z,42.15,5.8,1.2,41.4
GP029,2020-07-29T14:46:01Z,42.15,5.8,1.2,41.4
GP029,2020-07-29T14:46:02Z,41.8,5.8,1.2,41.4
GP029,2020-07-29T14:46:03Z,42,5.8,1.2,41.4
GP029,2020-07-29T14:46:04Z,42.2,5.8,1.2,41.4
GP029,2020-07-29T14:46:05Z,42.35,5.8,1.2,41.4
GP029,2020-07-29T14:46:06Z,42.45,5.8,1.3,41.4
GP029,2020-07-29T14:46:07Z,42.55,5.8,1.3,41.4
GP029,2020-07-29T14:46:08Z,42.75,5.8,1.3,41.4
GP029,2020-07-29T14:46:09Z,42.85,5.8,1.4,41.4
GP029,2020-07-29T14:46:10Z,42.95,5.8,1.4,41.4
GP029,2020-07-29T14:46:11Z,43.05,5.8,1.4,41.4
GP029,2020-07-29T14:46:12Z,43.2,5.8,1.4,41.4
GP029,2020-07-29T14:46:13Z,43.3,5.8,1.4,41.4
GP029,2020-07-29T14:46:14Z,43.25,5.8,1.4,41.4
GP029,2020-07-29T14:46:15Z,42.95,5.8,1.4,41.4
GP029,2020-07-29T14:46:16Z,42.8,5.8,1.5,41.4
GP029,2020-07-29T14:46:17Z,42.75,5.8,1.5,41.4
GP029,2020-07-29T14:46:18Z,42.55,5.8,1.5,41.4
GP029,2020-07-29T14:46:19Z,42.4,5.8,1.5,41.4
GP029,2020-07-29T14:46:20Z,42.25,5.8,1.5,41.4
GP029,2020-07-29T14:46:21Z,42.1,5.8,1.5,41.4
GP029,2020-07-29T14:46:22Z,42.05,5.8,1.5,41.4
GP029,2020-07-29T14:46:23Z,41.95,5.8,1.5,41.4
GP029,2020-07-29T14:46:24Z,42.2,5.8,1.5,41.4
GP029,2020-07-29T14:46:25Z,42.45,5.8,1.5,41.4
GP029,2020-07-29T14:46:26Z,42.65,5.8,1.5,41.4
GP029,2020-07-29T14:46:27Z,42.8,5.8,1.5,41.4
GP029,2020-07-29T14:46:28Z,43.1,5.8,1.5,41.4
GP029,2020-07-29T14:46:29Z,43.25,5.8,1.5,41.4
GP029,2020-07-29T14:46:30Z,43.4,5.8,1.6,41.4
GP029,2020-07-29T14:46:31Z,43.55,5.8,1.6,41.4
GP029,2020-07-29T14:46:32Z,43.7,5.8,1.6,41.4
GP029,2020-07-29T14:46:33Z,43.85,5.8,1.6,41.4
GP029,2020-07-29T14:46:34Z,44,5.8,1.6,41.4
GP029,2020-07-29T14:46:35Z,44.1,5.8,1.6,41.4
GP029,2020-07-29T14:46:36Z,44.15,5.8,1.7,41.4
GP029,2020-07-29T14:46:37Z,44.25,5.8,1.7,41.4
GP029,2020-07-29T14:46:38Z,44.35,5.8,1.7,41.4
GP029,2020-07-29T14:46:39Z,44.4,5.8,1.7,41.4
GP029,2020-07-29T14:46:40Z,44.45,5.8,1.7,41.4
GP029,2020-07-29T14:46:41Z,44.5,5.8,1.7,41.4
GP029,2020-07-29T14:46:42Z,44.55,5.8,1.7,41.4
GP029,2020-07-29T14:46:43Z,44.55,5.8,1.8,41.4
GP029,2020-07-29T14:46:44Z,44.6,5.8,1.8,41.4
GP029,2020-07-29T14:46:45Z,44.65,5.8,1.8,41.4
GP029,2020-07-29T14:46:46Z,44.7,5.8,1.8,41.4
GP029,2020-07-29T14:46:47Z,44.75,5.8,1.8,41.4
GP029,2020-07-29T14:46:48Z,44.75,5.8,1.8,41.4
GP029,2020-07-29T14:46:49Z,44.8,5.8,1.9,41.4
GP029,2020-07-29T14:46:50Z,44.8,5.8,1.9,41.4
GP029,2020-07-29T14:46:51Z,44.8,5.8,1.9,41.4
GP029,2020-07-29T14:46:52Z,44.8,5.8,1.9,41.4
GP029,2020-07-29T14:46:53Z,44.85,5.8,1.9,41.4
GP029,2020-07-29T14:46:54Z,44.85,5.8,1.9,41.4
GP029,2020-07-29T14:46:55Z,44.85,5.8,1.9,41.4
GP029,2020-07-29T14:46:56Z,44.85,5.8,2,41.4
GP029,2020-07-29T14:46:57Z,44.75,5.8,2,41.4
GP029,2020-07-29T14:46:58Z,44.45,5.8,2,41.4
GP029,2020-07-29T14:46:59Z,44.3,5.8,2,41.4
GP029,2020-07-29T14:47:00Z,44.4,5.8,2,41.4
GP029,2020-07-29T14:47:01Z,44.45,5.8,2,41.4
GP029,2020-07-29T14:47:02Z,44.45,5.8,2,41.4
GP029,2020-07-29T14:47:03Z,44.4,5.8,2,41.4
GP029,2020-07-29T14:47:04Z,44.4,5.8,2,41.4
GP029,2020-07-29T14:47:05Z,44.3,5.8,2,41.4
GP029,2020-07-29T14:47:06Z,44.1,5.8,2,41.4
GP029,2020-07-29T14:47:07Z,44,5.8,2,41.4
GP029,2020-07-29T14:47:08Z,43.85,5.8,2,41.4
GP029,2020-07-29T14:47:09Z,43.8,5.8,2,41.4
GP029,2020-07-29T14:47:10Z,43.7,5.8,2,41.4
GP029,2020-07-29T14:47:11Z,43.65,5.8,2,41.4
GP029,2020-07-29T14:47:12Z,43.55,5.8,2,41.4
GP029,2020-07-29T14:47:13Z,43.45,5.8,2,41.4
GP029,2020-07-29T14:47:14Z,43.35,5.8,2,41.4
GP029,2020-07-29T14:47:15Z,43.3,5.8,2,41.4
GP029,2020-07-29T14:47:16Z,43.25,5.8,2,41.4
GP029,2020-07-29T14:47:17Z,43.15,5.8,2,41.4
GP029,2020-07-29T14:47:18Z,43.1,5.8,2,41.4
GP029,2020-07-29T14:47:19Z,43.05,5.8,2,41.4
GP029,2020-07-29T14:47:20Z,43,5.8,2,41.4
GP029,2020-07-29T14:47:21Z,42.95,5.8,2,41.4
GP029,2020-07-29T14:47:22Z,42.9,5.8,2,41.4
GP029,2020-07-29T14:47:23Z,42.85,5.8,2,41.4
GP029,2020-07-29T14:47:24Z,42.8,5.8,2,41.4
GP029,2020-07-29T14:47:25Z,42.75,5.8,2,41.4
GP029,2020-07-29T14:47:26Z,42.7,5.8,2,41.4
GP029,2020-07-29T14:47:27Z,42.7,5.8,2,41.4
GP029,2020-07-29T14:47:28Z,42.65,5.8,2,41.4
GP029,2020-07-29T14:47:29Z,42.6,5.8,2,41.4
GP029,2020-07-29T14:47:30Z,42.55,5.8,2,41.4
GP029,2020-07-29T14:47:31Z,42.5,5.8,2,41.4
GP029,2020-07-29T14:47:32Z,42.5,5.8,2,41.4
GP029,2020-07-29T14:47:33Z,42.45,5.8,2,41.4
GP029,2020-07-29T14:47:34Z,42.4,5.8,2,41.4
GP029,2020-07-29T14:47:35Z,42.35,5.8,2.1,41.4
GP029,2020-07-29T14:47:36Z,42.35,5.8,2.1,41.4
GP029,2020-07-29T14:47:37Z,42.3,5.8,2.1,41.4
GP029,2020-07-29T14:47:38Z,42.25,5.8,2.1,41.4
GP029,2020-07-29T14:47:39Z,42.25,5.8,2.1,41.4
GP029,2020-07-29T14:47:40Z,42.2,5.8,2.1,41.4
GP029,2020-07-29T14:47:41Z,42.15,5.8,2.1,41.4
GP029,2020-07-29T14:47:42Z,42.15,5.8,2.1,41.4
GP029,2020-07-29T14:47:43Z,42.15,5.8,2.1,41.4
GP029,2020-07-29T14:47:44Z,42.1,5.8,2.1,41.4
GP029,2020-07-29T14:47:45Z,42.1,5.8,2.1,41.4
GP029,2020-07-29T14:47:46Z,42.05,5.8,2.1,41.4
GP029,2020-07-29T14:47:47Z,42,5.8,2.1,41.4
GP029,2020-07-29T14:47:48Z,41.95,5.8,2.1,41.4
GP029,2020-07-29T14:47:49Z,41.95,5.8,2.1,41.4
GP029,2020-07-29T14:47:50Z,41.95,5.8,2.1,41.4
GP029,2020-07-29T14:47:51Z,41.95,5.8,2.1,41.4
GP029,2020-07-29T14:47:52Z,41.9,5.8,2.1,41.4
GP029,2020-07-29T14:47:53Z,41.85,5.8,2.1,41.4
GP029,2020-07-29T14:47:54Z,41.85,5.8,2.1,41.4
GP029,2020-07-29T14:47:55Z,41.85,5.8,2.1,41.4
GP029,2020-07-29T14:47:56Z,41.75,5.8,2.1,41.4
GP029,2020-07-29T14:47:57Z,41.75,5.8,2.1,41.4
GP029,2020-07-29T14:47:58Z,41.65,5.8,2.1,41.4
GP029,2020-07-29T14:47:59Z,41.55,5.8,2.1,41.4
GP029,2020-07-29T14:48:00Z,41.5,5.8,2.1,41.4
GP029,2020-07-29T14:48:01Z,41.4,5.8,2.1,41.4
GP029,2020-07-29T14:48:02Z,41.3,5.8,2.1,41.4
GP029,2020-07-29T14:48:03Z,41.25,5.8,2.1,41.4
GP029,2020-07-29T14:48:04Z,41.25,5.8,2.1,41.4
GP029,2020-07-29T14:48:05Z,41.2,5.8,2.1,41.4
GP029,2020-07-29T14:48:06Z,41.2,5.8,2.1,41.4
GP029,2020-07-29T14:48:07Z,41.15,5.8,2.1,41.4
GP029,2020-07-29T14:48:08Z,41.1,5.8,2.1,41.4
GP029,2020-07-29T14:48:09Z,41.05,5.8,2.1,41.4
GP029,2020-07-29T14:48:10Z,41,5.8,2.1,41.4
GP029,2020-07-29T14:48:11Z,40.95,5.8,2.1,41.4
GP029,2020-07-29T14:48:12Z,40.9,5.8,2.1,41.4
GP029,2020-07-29T14:48:13Z,40.9,5.8,2.1,41.4
GP029,2020-07-29T14:48:14Z,40.9,5.8,2.1,41.4
GP029,2020-07-29T14:48:15Z,40.85,5.8,2.1,41.4
GP029,2020-07-29T14:48:16Z,40.85,5.8,2.1,41.4
GP029,2020-07-29T14:48:17Z,40.8,5.8,2.1,41.4
GP029,2020-07-29T14:48:18Z,40.8,5.8,2.1,41.4
GP029,2020-07-29T14:48:19Z,40.75,5.8,2.1,41.4
GP029,2020-07-29T14:48:20Z,40.7,5.8,2.1,41.4
GP029,2020-07-29T14:48:21Z,40.7,5.8,2.1,41.4
GP029,2020-07-29T14:48:22Z,40.65,5.8,2.1,41.4
GP029,2020-07-29T14:48:23Z,40.6,5.8,2.1,41.4
GP029,2020-07-29T14:48:24Z,40.6,5.8,2.1,41.4
GP029,2020-07-29T14:48:25Z,40.55,5.8,2.1,41.4
GP029,2020-07-29T14:48:26Z,40.55,5.8,2.1,41.4
GP029,2020-07-29T14:48:27Z,40.5,5.8,2.1,41.4
GP029,2020-07-29T14:48:28Z,40.5,5.8,2.1,41.4
GP029,2020-07-29T14:48:29Z,40.45,5.8,2.1,41.4
GP029,2020-07-29T14:48:30Z,40.45,5.8,2.1,41.4
GP029,2020-07-29T14:48:31Z,40.45,5.8,2.1,41.4
GP029,2020-07-29T14:48:32Z,40.45,5.8,2.1,41.4
GP029,2020-07-29T14:48:33Z,40.45,5.8,2.1,41.4
GP029,2020-07-29T14:48:34Z,40.35,5.8,2.1,41.4
GP029,2020-07-29T14:48:35Z,40.3,5.8,2.1,41.4
GP029,2020-07-29T14:48:36Z,40.3,5.8,2.1,41.4
GP029,2020-07-29T14:48:37Z,40.3,5.8,2.1,41.4
GP029,2020-07-29T14:48:38Z,40.25,5.8,2.1,41.4
GP029,2020-07-29T14:48:39Z,40.2,5.8,2.1,41.4
GP029,2020-07-29T14:48:40Z,40.2,5.8,2.1,41.4
GP029,2020-07-29T14:48:41Z,40.15,5.8,2.1,41.4
GP029,2020-07-29T14:48:42Z,40.15,5.8,2.1,41.4
GP029,2020-07-29T14:48:43Z,40.1,5.8,2.1,41.4
GP029,2020-07-29T14:48:44Z,40.1,5.8,2.1,41.4
GP029,2020-07-29T14:48:45Z,40.1,5.8,2.1,41.4
GP029,2020-07-29T14:48:46Z,40.1,5.8,2.1,41.4
GP029,2020-07-29T14:48:47Z,40.05,5.8,2.1,41.4
GP029,2020-07-29T14:48:48Z,40,5.8,2.1,41.4
GP029,2020-07-29T14:48:49Z,40,5.8,2.1,41.4
GP029,2020-07-29T14:48:50Z,40,5.8,2.1,41.4
GP029,2020-07-29T14:48:51Z,40,5.8,2.1,41.4
GP029,2020-07-29T14:48:52Z,39.95,5.8,2.1,41.4
GP029,2020-07-29T14:48:53Z,39.9,5.8,2.1,41.4
GP029,2020-07-29T14:48:54Z,39.9,5.8,2.1,41.4
GP029,2020-07-29T14:48:55Z,39.9,5.8,2.1,41.4
GP029,2020-07-29T14:48:56Z,39.85,5.8,2,41.4
GP029,2020-07-29T14:48:57Z,39.85,5.8,2,41.4
GP029,2020-07-29T14:48:58Z,39.85,5.8,2,41.4
GP029,2020-07-29T14:48:59Z,39.85,5.8,2,41.4
GP029,2020-07-29T14:49:00Z,39.8,5.8,2,41.4
GP029,2020-07-29T14:49:01Z,39.8,5.8,2,41.4
GP029,2020-07-29T14:49:02Z,39.75,5.8,2,41.4
GP029,2020-07-29T14:49:03Z,39.8,5.8,2,41.4
GP029,2020-07-29T14:49:04Z,39.8,5.8,2,41.4
GP029,2020-07-29T14:49:05Z,39.75,5.8,2,41.4
GP029,2020-07-29T14:49:06Z,39.75,5.8,2,41.4
GP029,2020-07-29T14:49:07Z,39.75,5.8,2,41.4
GP029,2020-07-29T14:49:08Z,39.7,5.8,2,41.4
GP029,2020-07-29T14:49:09Z,39.7,5.8,2,41.4
GP029,2020-07-29T14:49:10Z,39.7,5.8,2,41.4
GP029,2020-07-29T14:49:11Z,39.7,5.8,2,41.4
GP029,2020-07-29T14:49:12Z,39.7,5.8,2,41.4
GP029,2020-07-29T14:49:13Z,39.75,5.8,2,41.4
GP029,2020-07-29T14:49:14Z,39.7,5.8,2,41.4
GP029,2020-07-29T14:49:15Z,39.7,5.8,2,41.4
GP029,2020-07-29T14:49:16Z,39.65,5.8,2,41.4
GP029,2020-07-29T14:49:17Z,39.65,5.8,2,41.4
GP029,2020-07-29T14:49:18Z,39.6,5.8,2,41.4
GP029,2020-07-29T14:49:19Z,39.6,5.8,2,41.4
GP029,2020-07-29T14:49:20Z,39.55,5.8,2,41.4
GP029,2020-07-29T14:49:21Z,39.55,5.8,2,41.4
GP029,2020-07-29T14:49:22Z,39.55,5.8,2,41.4
GP029,2020-07-29T14:49:23Z,39.5,5.8,2,41.4
GP029,2020-07-29T14:49:24Z,39.5,5.8,2,41.4
GP029,2020-07-29T14:49:25Z,39.5,5.8,2,41.4
GP029,2020-07-29T14:49:26Z,39.45,5.8,2,41.4
GP029,2020-07-29T14:49:27Z,39.45,5.8,2,41.4
GP029,2020-07-29T14:49:28Z,39.45,5.8,2,41.4
GP029,2020-07-29T14:49:29Z,39.45,5.8,2,41.4
GP029,2020-07-29T14:49:30Z,39.45,5.8,2,41.4
GP029,2020-07-29T14:49:31Z,39.45,5.8,2,41.4
GP029,2020-07-29T14:49:32Z,39.45,5.8,2,41.4
GP029,2020-07-29T14:49:33Z,39.45,5.8,2,41.4
GP029,2020-07-29T14:49:34Z,39.45,5.8,2,41.4
GP029,2020-07-29T14:49:35Z,39.35,5.8,2,41.4
GP029,2020-07-29T14:49:36Z,39.35,5.8,2,41.4
GP029,2020-07-29T14:49:37Z,39.25,5.8,2,41.4
GP029,2020-07-29T14:49:38Z,39.25,5.8,2,41.4
GP029,2020-07-29T14:49:39Z,39.25,5.8,2,41.4
GP029,2020-07-29T14:49:40Z,39.25,5.8,2,41.4
GP029,2020-07-29T14:49:41Z,39.25,5.8,2,41.4
GP029,2020-07-29T14:49:42Z,39.2,5.8,2,41.4
GP029,2020-07-29T14:49:43Z,39.25,5.8,2,41.4
GP029,2020-07-29T14:49:44Z,39.25,5.8,2,41.4
GP029,2020-07-29T14:49:45Z,39.3,5.8,2,41.4
GP029,2020-07-29T14:49:46Z,39.25,5.8,1.9,41.4
GP029,2020-07-29T14:49:47Z,39.25,5.8,1.9,41.4
GP029,2020-07-29T14:49:48Z,39.25,5.8,1.9,41.4
GP029,2020-07-29T14:49:49Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:49:50Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:49:51Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:49:52Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:49:53Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:49:54Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:49:55Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:49:56Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:49:57Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:49:58Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:49:59Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:50:00Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:50:01Z,NA,5.8,1.9,41.4
GP029,2020-07-29T14:50:02Z,39.1,5.8,1.9,41.4
GP029,2020-07-29T14:50:03Z,39.1,5.8,1.9,41.4
GP029,2020-07-29T14:50:04Z,39.1,5.8,1.9,41.4
GP029,2020-07-29T14:50:05Z,39.1,5.8,1.9,41.4
GP029,2020-07-29T14:50:06Z,39.05,5.8,1.9,41.4
GP029,2020-07-29T14:50:07Z,39.05,5.8,1.9,41.4
GP029,2020-07-29T14:50:08Z,39.05,5.8,1.9,41.4
GP029,2020-07-29T14:50:09Z,39.05,5.8,1.9,41.4
GP029,2020-07-29T14:50:10Z,39.05,5.8,1.9,41.4
GP029,2020-07-29T14:50:11Z,39.05,5.8,1.9,41.4
GP029,2020-07-29T14:50:12Z,39.05,5.8,1.9,41.4
GP029,2020-07-29T14:50:13Z,39.05,5.8,1.9,41.4
GP029,2020-07-29T14:50:14Z,39.05,5.8,1.9,41.4
GP029,2020-07-29T14:50:15Z,39.05,5.8,1.9,41.4
GP029,2020-07-29T14:50:16Z,39.05,5.8,1.9,41.4
GP029,2020-07-29T14:50:17Z,39,5.8,1.9,41.4
GP029,2020-07-29T14:50:18Z,39,5.8,1.9,41.4
GP029,2020-07-29T14:50:19Z,39,5.8,1.9,41.4
GP029,2020-07-29T14:50:20Z,39,5.8,1.9,41.4
GP029,2020-07-29T14:50:21Z,39,5.8,1.9,41.4
GP029,2020-07-29T14:50:22Z,38.95,5.8,1.9,41.4
GP029,2020-07-29T14:50:23Z,38.95,5.8,1.9,41.4
GP029,2020-07-29T14:50:24Z,38.95,5.8,1.9,41.4
GP029,2020-07-29T14:50:25Z,38.95,5.8,1.9,41.4
GP029,2020-07-29T14:50:26Z,38.9,5.8,1.9,41.4
GP029,2020-07-29T14:50:27Z,38.9,5.8,1.9,41.4
GP029,2020-07-29T14:50:28Z,38.9,5.8,1.9,41.4
GP029,2020-07-29T14:50:29Z,38.85,5.8,1.9,41.4
GP029,2020-07-29T14:50:30Z,38.85,5.8,1.9,41.4
GP029,2020-07-29T14:50:31Z,38.85,5.8,1.9,41.4
GP029,2020-07-29T14:50:32Z,38.85,5.8,1.9,41.4
GP029,2020-07-29T14:50:33Z,38.85,5.8,1.9,41.4
GP029,2020-07-29T14:50:34Z,38.8,5.8,1.9,41.4
GP029,2020-07-29T14:50:35Z,38.8,5.8,1.9,41.4
GP029,2020-07-29T14:50:36Z,38.7,5.8,1.9,41.4
GP029,2020-07-29T14:50:37Z,38.7,5.8,1.9,41.4
GP029,2020-07-29T14:50:38Z,38.7,5.8,1.9,41.4
GP029,2020-07-29T14:50:39Z,38.75,5.8,1.9,41.4
GP029,2020-07-29T14:50:40Z,38.75,5.8,1.9,41.4
GP029,2020-07-29T14:50:41Z,38.7,5.8,1.9,41.4
GP029,2020-07-29T14:50:42Z,38.7,5.8,1.9,41.4
GP029,2020-07-29T14:50:43Z,39.2,5.8,1.9,41.4
GP029,2020-07-29T14:50:44Z,39.75,5.8,1.9,41.4
GP029,2020-07-29T14:50:45Z,40.4,5.8,1.9,41.4
GP029,2020-07-29T14:50:46Z,40.95,5.8,1.9,41.4
GP029,2020-07-29T14:50:47Z,41.45,5.8,1.9,41.4
GP029,2020-07-29T14:50:48Z,41.85,5.8,1.9,41.4
GP029,2020-07-29T14:50:49Z,42.45,5.8,2,41.4
GP029,2020-07-29T14:50:50Z,42.3,5.8,2,41.4
GP029,2020-07-29T14:50:51Z,42.2,5.8,2,41.4
GP029,2020-07-29T14:50:52Z,42.15,5.8,2,41.4
GP029,2020-07-29T14:50:53Z,42.1,5.8,2,41.4
GP029,2020-07-29T14:50:54Z,42.1,5.8,2,41.4
GP029,2020-07-29T14:50:55Z,42.3,5.8,2,41.4
GP029,2020-07-29T14:50:56Z,42.15,5.8,2,41.4
GP029,2020-07-29T14:50:57Z,42.15,5.8,2,41.4
GP029,2020-07-29T14:50:58Z,42.15,5.8,2,41.4
GP029,2020-07-29T14:50:59Z,42.05,5.8,2,41.4
GP029,2020-07-29T14:51:00Z,41.9,5.8,2,41.4
GP029,2020-07-29T14:51:01Z,41.85,5.8,2,41.4
GP029,2020-07-29T14:51:02Z,41.85,5.8,2,41.4
GP029,2020-07-29T14:51:03Z,41.05,5.8,2,41.4
GP029,2020-07-29T14:51:04Z,41.05,5.8,2,41.4
GP029,2020-07-29T14:51:05Z,41.75,5.8,2,41.4
GP029,2020-07-29T14:51:06Z,42.2,5.8,2,41.4
GP029,2020-07-29T14:51:07Z,42.65,5.8,2.1,41.4
GP029,2020-07-29T14:51:08Z,43.1,5.8,2.1,41.4
GP029,2020-07-29T14:51:09Z,43.65,5.8,2.2,41.4
GP029,2020-07-29T14:51:10Z,43.8,5.8,2.2,41.4
GP029,2020-07-29T14:51:11Z,43.95,5.8,2.2,41.4
GP029,2020-07-29T14:51:12Z,43.8,5.8,2.2,41.4
GP029,2020-07-29T14:51:13Z,43.85,5.8,2.2,41.4
GP029,2020-07-29T14:51:14Z,44.45,5.8,2.2,41.4
GP029,2020-07-29T14:51:15Z,44.55,5.8,2.2,41.4
GP029,2020-07-29T14:51:16Z,44.45,5.8,2.2,41.4
GP029,2020-07-29T14:51:17Z,44.45,5.8,2.2,41.4
GP029,2020-07-29T14:51:18Z,44.7,5.8,2.2,41.4
GP029,2020-07-29T14:51:19Z,44.85,5.8,2.2,41.4
GP029,2020-07-29T14:51:20Z,44.7,5.8,2.2,41.4
GP029,2020-07-29T14:51:21Z,44.65,5.8,2.3,41.4
GP029,2020-07-29T14:51:22Z,44.65,5.8,2.3,41.4
GP029,2020-07-29T14:51:23Z,44.75,5.8,2.3,41.4
GP029,2020-07-29T14:51:24Z,44.7,5.8,2.3,41.4
GP029,2020-07-29T14:51:25Z,44.55,5.8,2.3,41.4
GP029,2020-07-29T14:51:26Z,44.4,5.8,2.3,41.4
GP029,2020-07-29T14:51:27Z,44.65,5.8,2.3,41.4
GP029,2020-07-29T14:51:28Z,44.9,5.8,2.4,41.4
GP029,2020-07-29T14:51:29Z,44.8,5.8,2.4,41.4
GP029,2020-07-29T14:51:30Z,44.75,5.8,2.4,41.4
GP029,2020-07-29T14:51:31Z,44.95,5.8,2.5,41.4
GP029,2020-07-29T14:51:32Z,44.95,5.8,2.5,41.4
GP029,2020-07-29T14:51:33Z,44.9,5.8,2.5,41.4
GP029,2020-07-29T14:51:34Z,44.85,5.8,2.5,41.4
GP029,2020-07-29T14:51:35Z,44.8,5.8,2.7,41.4
GP029,2020-07-29T14:51:36Z,44.7,5.8,2.7,41.4
GP029,2020-07-29T14:51:37Z,44.6,5.8,2.7,41.4
GP029,2020-07-29T14:51:38Z,44.4,5.8,2.7,41.4
GP029,2020-07-29T14:51:39Z,44.25,5.8,2.7,41.4
GP029,2020-07-29T14:51:40Z,44.25,5.8,2.7,41.4
GP029,2020-07-29T14:51:41Z,44.2,5.8,2.8,41.4
GP029,2020-07-29T14:51:42Z,44.1,5.8,2.8,41.4
GP029,2020-07-29T14:51:43Z,43.75,5.8,2.8,41.4
GP029,2020-07-29T14:51:44Z,43.6,5.8,2.8,41.4
GP029,2020-07-29T14:51:45Z,43.5,5.8,2.8,41.4
GP029,2020-07-29T14:51:46Z,43.35,5.8,2.8,41.4
GP029,2020-07-29T14:51:47Z,43.15,5.8,2.8,41.4
GP029,2020-07-29T14:51:48Z,43,5.8,2.9,41.4
GP029,2020-07-29T14:51:49Z,43.15,5.8,2.9,41.4
GP029,2020-07-29T14:51:50Z,43.05,5.8,2.9,41.4
GP029,2020-07-29T14:51:51Z,43.1,5.8,2.9,41.4
GP029,2020-07-29T14:51:52Z,43.3,5.8,2.9,41.4
GP029,2020-07-29T14:51:53Z,43.35,5.8,2.9,41.4
GP029,2020-07-29T14:51:54Z,43.4,5.8,3,41.4
GP029,2020-07-29T14:51:55Z,43.45,5.8,3,41.4
GP029,2020-07-29T14:51:56Z,43.55,5.8,3,41.4
GP029,2020-07-29T14:51:57Z,43.65,5.8,3,41.4
GP029,2020-07-29T14:51:58Z,43.8,5.8,3,41.4
GP029,2020-07-29T14:51:59Z,43.85,5.8,3.1,41.4
GP029,2020-07-29T14:52:00Z,43.95,5.8,3.1,41.4
GP029,2020-07-29T14:52:01Z,44.15,5.8,3.1,41.4
GP029,2020-07-29T14:52:02Z,44.05,5.8,3.2,41.4
GP029,2020-07-29T14:52:03Z,44.05,5.8,3.2,41.4
GP029,2020-07-29T14:52:04Z,44.1,5.8,3.3,41.4
GP029,2020-07-29T14:52:05Z,44.1,5.8,3.3,41.4
GP029,2020-07-29T14:52:06Z,44.05,5.8,3.3,41.4
GP029,2020-07-29T14:52:07Z,43.95,5.8,3.3,41.4
GP029,2020-07-29T14:52:08Z,43.75,5.8,3.4,41.4
GP029,2020-07-29T14:52:09Z,43.7,5.8,3.4,41.4
GP029,2020-07-29T14:52:10Z,43.7,5.8,3.4,41.4
GP029,2020-07-29T14:52:11Z,43.7,5.8,3.4,41.4
GP029,2020-07-29T14:52:12Z,43.7,5.8,3.5,41.4
GP029,2020-07-29T14:52:13Z,43.65,5.8,3.5,41.4
GP029,2020-07-29T14:52:14Z,43.6,5.8,3.5,41.4
GP029,2020-07-29T14:52:15Z,43.7,5.8,3.5,41.4
GP029,2020-07-29T14:52:16Z,43.7,5.8,3.5,41.4
GP029,2020-07-29T14:52:17Z,43.6,5.8,3.6,41.4
GP029,2020-07-29T14:52:18Z,43.5,5.8,3.6,41.4
GP029,2020-07-29T14:52:19Z,43.45,5.8,3.6,41.4
GP029,2020-07-29T14:52:20Z,43.55,5.8,3.6,41.4
GP029,2020-07-29T14:52:21Z,43.55,5.8,3.6,41.4
GP029,2020-07-29T14:52:22Z,43.4,5.8,3.6,41.4
GP029,2020-07-29T14:52:23Z,43.15,5.8,3.6,41.4
GP029,2020-07-29T14:52:24Z,43.05,5.8,3.6,41.4
GP029,2020-07-29T14:52:25Z,43.05,5.8,3.6,41.4
GP029,2020-07-29T14:52:26Z,42.85,5.8,3.6,41.4
GP029,2020-07-29T14:52:27Z,42.8,5.8,3.6,41.4
GP029,2020-07-29T14:52:28Z,42.4,5.8,3.6,41.4
GP029,2020-07-29T14:52:29Z,42.15,5.8,3.6,41.4
GP029,2020-07-29T14:52:30Z,41.95,5.8,3.6,41.4
GP029,2020-07-29T14:52:31Z,41.75,5.8,3.6,41.4
GP029,2020-07-29T14:52:32Z,41.5,5.8,3.6,41.4
GP029,2020-07-29T14:52:33Z,41.2,5.8,3.7,41.4
GP029,2020-07-29T14:52:34Z,41,5.8,3.7,41.4
GP029,2020-07-29T14:52:35Z,40.75,5.8,3.7,41.4
GP029,2020-07-29T14:52:36Z,40.55,5.8,3.7,41.4
GP029,2020-07-29T14:52:37Z,40.35,5.8,3.7,41.4
GP029,2020-07-29T14:52:38Z,40,5.8,3.7,41.4
